poi_type_id,amenity_id,lat,lon,name,amenity,category,geometry,index_right,ID_UC_G0,GC_CNT_GAD_2025,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_UCA_KM2_2025,UC_NM_CTR,x_proj,y_proj,node_ids,cluster
64.0,N619863412,51.4804897,5.5008717,"Italiëlaan,",platform,mobility,POINT (673654.1387485098 5706225.381434363),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673654.1387485098,5706225.381434363,10016097113,4
64.0,N619863413,51.4841694,5.4975942,"Venetiëstraat,",platform,mobility,POINT (673412.6265022452 5706626.754122531),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673412.6265022452,5706626.754122531,42756608,4
64.0,N619863414,51.4834586,5.5016816,"Livornostraat,",platform,mobility,POINT (673699.0836841045 5706557.413014933),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673699.0836841045,5706557.413014933,6292188216,4
63.0,N619930352,51.4163097,5.4915084,"Eindhoven, Kortonjolaan",stop_position,mobility,POINT (673246.9005771431 5699067.103081198),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673246.9005771431,5699067.103081198,42570204,12
63.0,N619930353,51.4195037,5.4920999,"Winkelstraat,",stop_position,mobility,POINT (673275.9421335967 5699423.6379357865),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673275.9421335967,5699423.6379357865,42578618,12
64.0,N619930364,51.4352549,5.479706,"Stadhuisplein,",platform,mobility,POINT (672355.0160478435 5701145.752937809),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672355.0160478435,5701145.752937809,42619187,1
64.0,N619930371,51.4371848,5.4770853,"Keizersgracht,",platform,mobility,POINT (672165.6278331392 5701354.172734668),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672165.6278331392,5701354.172734668,42623344,1
64.0,N619930382,51.4295692,5.4862046,"Parktheater,",platform,mobility,POINT (672828.10822772 5700528.879706054),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672828.10822772,5700528.879706054,9767790233,20
64.0,N619930384,51.4319423,5.4850601,"P.C. Hooftlaan,",platform,mobility,POINT (672739.6061216026 5700790.04194889),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672739.6061216026,5700790.04194889,11682045490,46
64.0,N619930386,51.4323519,5.4842381,"P.C. Hooftlaan,",platform,mobility,POINT (672680.9309447089 5700833.646612682),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672680.9309447089,5700833.646612682,42611819,46
64.0,N619930387,51.4303777,5.4859845,"Parktheater,",platform,mobility,POINT (672809.7586563244 5700618.256502919),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672809.7586563244,5700618.256502919,9767618326,20
64.0,N619930389,51.426174,5.4894023,"Heistraat,",platform,mobility,POINT (673063.1963882935 5700158.921887263),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673063.1963882935,5700158.921887263,3579528823,20
64.0,N619930390,51.4264925,5.4890213,"Heistraat,",platform,mobility,POINT (673035.5094662968 5700193.4353779135),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673035.5094662968,5700193.4353779135,42598714,20
64.0,N619930409,51.4400084,5.4752288,"Witte Dame,",platform,mobility,POINT (672026.0006589708 5701663.763766184),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672026.0006589708,5701663.763766184,9631389857,1
63.0,N619930416,51.4205346,5.4953839,"Eindhoven, Korianderstraat",stop_position,mobility,POINT (673500.3419012295 5699546.034877577),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673500.3419012295,5699546.034877577,5229033730,12
63.0,N619930418,51.4229188,5.4937404,"Eindhoven, Varenstraat",stop_position,mobility,POINT (673377.0621555004 5699807.239245055),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673377.0621555004,5699807.239245055,1012358164,12
64.0,N619956655,51.4453457,5.4707854,"Zernikestraat,",platform,mobility,POINT (671697.206633258 5702246.786320889),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671697.206633258,5702246.786320889,877262229,31
64.0,N619956657,51.4572264,5.4591752,"Minckelersplein,",platform,mobility,POINT (670846.1433134791 5703540.639336863),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670846.1433134791,5703540.639336863,42677470,3
64.0,N619956659,51.4564019,5.4597701,"Minckelersplein,",platform,mobility,POINT (670890.5473016466 5703450.351733208),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670890.5473016466,5703450.351733208,361127165,3
64.0,N619956661,51.4505716,5.4656121,"Gemmastraat,",platform,mobility,POINT (671318.1915290151 5702815.734545752),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671318.1915290151,5702815.734545752,11386619166,10
64.0,N619956663,51.454017,5.4621558,"Wattstraat,",platform,mobility,POINT (671065.1871852772 5703190.746407912),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671065.1871852772,5703190.746407912,6205700467,10
64.0,N619956665,51.4540415,5.4623443,"Wattstraat,",platform,mobility,POINT (671078.1903340353 5703193.910947438),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671078.1903340353,5703193.910947438,6205700467,10
64.0,N619956667,51.4506427,5.4657947,"Gemmastraat,",platform,mobility,POINT (671330.6111383007 5702824.067336985),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671330.6111383007,5702824.067336985,11386619166,10
64.0,N619956688,51.4453767,5.4709872,"Zernikestraat,",platform,mobility,POINT (671711.111648799 5702250.706344109),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671711.111648799,5702250.706344109,877262229,31
64.0,N619956690,51.460293,5.4561593,"Vredeoord,",platform,mobility,POINT (670625.2087112495 5703874.581054121),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670625.2087112495,5703874.581054121,9445369624,3
64.0,N619956692,51.4600492,5.4561045,"Vredeoord,",platform,mobility,POINT (670622.3118501925 5703847.345281144),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670622.3118501925,5703847.345281144,9445369620,3
64.0,N619997926,51.4345334,5.4841755,"Bilderdijklaan,",platform,mobility,POINT (672668.3522341796 5701076.057478477),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672668.3522341796,5701076.057478477,42617092,46
64.0,N619997928,51.436673,5.4839604,"Smalle Haven,",platform,mobility,POINT (672645.3338313148 5701313.450119781),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672645.3338313148,5701313.450119781,7255651067,46
63.0,N619997931,51.4257348,5.5024884,"Eindhoven, Roothaanstraat",stop_position,mobility,POINT (673974.4822518252 5700141.086795228),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673974.4822518252,5700141.086795228,3885869241,9
64.0,N619997934,51.4244272,5.5064736,"Tivolilaan,",platform,mobility,POINT (674256.4721067379 5700005.169623965),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",674256.4721067379,5700005.169623965,5893060022,28
63.0,N619997936,51.4285541,5.4974149,"Eindhoven, Sint Jansweg",stop_position,mobility,POINT (673611.1298480057 5700442.522863873),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673611.1298480057,5700442.522863873,5864330024,20
64.0,N620049748,51.4242775,5.4976189,"Thomas à Kempislaan,",platform,mobility,POINT (673641.5249756563 5699967.497763327),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673641.5249756563,5699967.497763327,42591500,12
64.0,N620049749,51.4214303,5.5022264,"Lavendelstraat,",platform,mobility,POINT (673972.621491117 5699661.854326774),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673972.621491117,5699661.854326774,8563458760,28
64.0,N620049750,51.4188074,5.506354,"Hertensprong,",platform,mobility,POINT (674269.5403982253 5699380.029459405),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",674269.5403982253,5699380.029459405,42577931,28
64.0,N620049755,51.4183706,5.5151824,"Bunderkensven,",platform,mobility,POINT (674884.9691325221 5699352.501108597),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",674884.9691325221,5699352.501108597,42575278,28
64.0,N620057225,51.4419674,5.4692134,"Philips-stadion,",platform,mobility,POINT (671600.6488616387 5701867.471080557),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671600.6488616387,5701867.471080557,262453736,1
64.0,N620057229,51.4414612,5.4704804,"Philips-stadion,",platform,mobility,POINT (671690.5871699697 5701814.156631395),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671690.5871699697,5701814.156631395,42634601,1
64.0,N620064825,51.4203428,5.4469745,"Gagelbosch,",platform,mobility,POINT (670135.6789977505 5699411.168490594),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670135.6789977505,5699411.168490594,1334972603,16
64.0,N620064834,51.435549,5.474686,"Grote Berg,",platform,mobility,POINT (672005.038017595 5701166.652327181),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672005.038017595,5701166.652327181,12032936801,1
64.0,N620072920,51.4238665,5.4532276,"Grieglaan,",platform,mobility,POINT (670557.2693796349 5699817.506961493),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670557.2693796349,5699817.506961493,11508504644,25
64.0,N620103889,51.4374781,5.4560207,"Hastelweg,",platform,mobility,POINT (670700.6749431237 5701337.478390845),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670700.6749431237,5701337.478390845,42623543,19
64.0,N620103890,51.4372961,5.455622,"Hastelweg,",platform,mobility,POINT (670673.64648166 5701316.312737652),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670673.64648166,5701316.312737652,42623543,19
64.0,N620103891,51.4362378,5.4613611,"Jozef Eliasweg,",platform,mobility,POINT (671076.4330080734 5701212.030723268),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671076.4330080734,5701212.030723268,4925027423,19
64.0,N620103892,51.4361463,5.4620495,"Jozef Eliasweg,",platform,mobility,POINT (671124.6156177297 5701203.465092939),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671124.6156177297,5701203.465092939,10033232594,19
64.0,N620103894,51.4383834,5.4587496,"Willem de Rijkelaan,",platform,mobility,POINT (670886.9359024034 5701444.501936085),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670886.9359024034,5701444.501936085,42626207,19
64.0,N620114988,51.4166441,5.464826,"Locatellistraat/Professor Holstlaan,",platform,mobility,POINT (671390.5453391409 5699041.524065922),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671390.5453391409,5699041.524065922,9431490830,25
64.0,N620114990,51.4169885,5.4664996,"Locatellistraat/Professor Holstlaan,",platform,mobility,POINT (671505.612995907 5699083.734168657),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671505.612995907,5699083.734168657,11506739638,25
63.0,N620128425,51.4452213,5.4506343,"Eindhoven, Cederlaan",stop_position,mobility,POINT (670297.5415633603 5702185.901256121),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670297.5415633603,5702185.901256121,42644243,10
64.0,N620134980,51.4155605,5.4450941,"Lichtenberg,",platform,mobility,POINT (670022.7037956377 5698875.06237681),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670022.7037956377,5698875.06237681,42569296,16
64.0,N620134981,51.4173621,5.4458518,"Roffart,",platform,mobility,POINT (670068.6957555928 5699077.139683869),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670068.6957555928,5699077.139683869,42574072,16
64.0,N620134982,51.4178575,5.4458676,"Roffart,",platform,mobility,POINT (670067.9549866265 5699132.259543004),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670067.9549866265,5699132.259543004,42575792,16
64.0,N620134983,51.4196325,5.4446927,"Kastelenplein (Oost),",platform,mobility,POINT (669979.6850229364 5699326.89383993),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",669979.6850229364,5699326.89383993,361128696,16
64.0,N620134984,51.4197691,5.4495528,"Palestrinastraat,",platform,mobility,POINT (670317.0546294942 5699353.370282159),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670317.0546294942,5699353.370282159,8863398523,16
64.0,N620134985,51.4197274,5.4533164,"Verdistraat,",platform,mobility,POINT (670578.8570477827 5699357.490373293),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670578.8570477827,5699357.490373293,42580177,25
64.0,N620134986,51.4200878,5.4576892,"Reinkenstraat,",platform,mobility,POINT (670881.5115369124 5699407.753925873),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670881.5115369124,5699407.753925873,42581211,25
64.0,N620134987,51.4191444,5.4620348,"Nicolaistraat,",platform,mobility,POINT (671187.1428206158 5699313.003757647),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671187.1428206158,5699313.003757647,42578600,25
64.0,N620134988,51.4221947,5.4644729,"Sibeliuslaan,",platform,mobility,POINT (671345.2311559811 5699657.863656347),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671345.2311559811,5699657.863656347,2612950174,25
64.0,N620134989,51.4239714,5.4663081,"Bayeuxlaan,",platform,mobility,POINT (671466.1560434398 5699859.707333951),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671466.1560434398,5699859.707333951,303041871,25
64.0,N620134990,51.4234028,5.4668564,"Bayeuxlaan,",platform,mobility,POINT (671506.3998328601 5699797.768826548),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671506.3998328601,5699797.768826548,12744984743,25
63.0,N620142264,51.4403051,5.4143308,"Eindhoven, Grasrijk",stop_position,mobility,POINT (667793.1254137977 5701555.471604281),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",667793.1254137977,5701555.471604281,1969225573,21
64.0,N620153535,51.4133747,5.45399,"HTC/Dommeldal,",platform,mobility,POINT (670649.3494780295 5698652.707814948),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670649.3494780295,5698652.707814948,6206728796,16
64.0,N620734155,51.4315608,5.5016402,"Otto Veniusweg,",platform,mobility,POINT (673893.396187187 5700786.856434388),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673893.396187187,5700786.856434388,42610017,9
64.0,N620784881,51.4317379,5.4959637,"Sint Jozephburch,",platform,mobility,POINT (673498.1971284996 5700793.086401047),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673498.1971284996,5700793.086401047,256424601,0
64.0,N620784882,51.4316457,5.496783,"Sint Jozephburch,",platform,mobility,POINT (673555.4894039661 5700784.77585033),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673555.4894039661,5700784.77585033,42610366,0
64.0,N621907371,51.423062,5.4852256,"Boutenslaan,",platform,mobility,POINT (672784.6137798313 5699803.0430314345),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672784.6137798313,5699803.0430314345,8752789851,12
64.0,N621907372,51.424731,5.4859515,"Boutenslaan,",platform,mobility,POINT (672828.7761296738 5699990.329339441),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672828.7761296738,5699990.329339441,5229001416,12
64.0,N621907373,51.4262856,5.4862755,"Looiakkerstraat,",platform,mobility,POINT (672845.4303960571 5700163.947740568),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672845.4303960571,5700163.947740568,2667616357,20
64.0,N621907374,51.4281502,5.4869354,"Looiakkerstraat,",platform,mobility,POINT (672884.2602249607 5700372.827511194),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672884.2602249607,5700372.827511194,11682007058,20
64.0,N622129558,51.4152976,5.4977864,"Floraplein,",platform,mobility,POINT (673687.2170437408 5698969.434377883),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673687.2170437408,5698969.434377883,42568870,12
64.0,N622129559,51.4154525,5.4981427,"Floraplein,",platform,mobility,POINT (673711.4020296072 5698987.502217948),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673711.4020296072,5698987.502217948,42568870,12
64.0,N628115057,51.4860673,5.4938901,"Tempellaan,",platform,mobility,POINT (673148.2888050219 5706829.010951894),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673148.2888050219,5706829.010951894,42761512,4
64.0,N628115060,51.486325,5.493802,"Tempellaan,",platform,mobility,POINT (673141.1965174894 5706857.456059968),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673141.1965174894,5706857.456059968,42761512,4
84.0,N649499069,51.449144,5.474473,"Ekoplaza,",supermarket,food_choices,POINT (671939.1531869392 5702677.7687230185),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671939.1531869392,5702677.7687230185,8657035181,31
71.0,N649512173,51.4491826,5.4744369,"De Groene Weg,",butcher,food_choices,POINT (671936.5000718975 5702681.975865986),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671936.5000718975,5702681.975865986,8657035181,31
22.0,N652803195,51.4189345,5.441658,"'t Slot,",cafe,food_choices,POINT (669771.2974608237 5699242.246668787),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",669771.2974608237,5699242.246668787,12521330889,16
22.0,N652803195,51.4189345,5.441658,"'t Slot,",restaurant,food_choices,POINT (669771.2974608237 5699242.246668787),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",669771.2974608237,5699242.246668787,12521330889,16
63.0,N654972720,51.441501,5.4705087,"Eindhoven, Philips-stadion",stop_position,mobility,POINT (671692.4043555885 5701818.648308169),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671692.4043555885,5701818.648308169,42634601,1
25.0,N662613233,51.4406914,5.4802906,"Movies,",pub,nightlife,POINT (672375.1697196659 5701751.607700294),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672375.1697196659,5701751.607700294,42632183,1
