category|osm_id|lat|lon|name
64|N619776712|51.4908864|5.4757340|Opera
64|N619776714|51.4885820|5.4769409|Stiffelio
64|N619776716|51.4889371|5.4777955|Stiffelio
64|N619813887|51.4514470|5.4843212|TU Eindhoven
64|N619813896|51.4508349|5.4831382|TU Eindhoven
64|N619813911|51.4745741|5.4672386|Elckerlyclaan
64|N619813914|51.4813079|5.4626875|Grebbeberglaan
64|N619813924|51.4796876|5.4661503|Den Eerdbrand
64|N619813927|51.4805121|5.4662296|Den Eerdbrand
64|N619813929|51.4687930|5.4722590|WoensXL/Genovevalaan
64|N619813933|51.4682450|5.4727190|WoensXL/Genovevalaan
64|N619813936|51.4846615|5.4592458|Agaat
63|N619813940|51.4829713|5.4613160|Eindhoven, Paasberglaan
64|N619813943|51.4839731|5.4643678|Hondsruglaan
64|N619813946|51.4870986|5.4606589|Bronziet
64|N619813948|51.4852234|5.4664592|Smaragd
64|N619863404|51.4733404|5.4927279|Saturnusweg
64|N619863405|51.4734105|5.4924313|Saturnusweg
64|N619863407|51.4782060|5.4920011|Wijnpeerstraat
64|N619863408|51.4830155|5.4927843|Kruburg
64|N619863411|51.4779287|5.5007434|Braambesweg
64|N619863412|51.4804897|5.5008717|Italiëlaan
64|N619863413|51.4841694|5.4975942|Venetiëstraat
64|N619863414|51.4834586|5.5016816|Livornostraat
64|N619930327|51.4022368|5.4800401|Burgemeester Mollaan
64|N619930330|51.4014210|5.4821973|Burgemeester Mollaan
64|N619930332|51.3965353|5.4888666|Sophiastraat
64|N619930333|51.4014045|5.4861424|Voorbeeklaan
64|N619930335|51.4015693|5.4880370|Voorbeeklaan
64|N619930337|51.4079539|5.4810727|P+R Genneper Parken
64|N619930339|51.4080926|5.4809578|P+R Genneper Parken
64|N619930341|51.4130850|5.4821862|Fontys Theo Koomenlaan
64|N619930344|51.4133764|5.4823768|Fontys Theo Koomenlaan
64|N619930347|51.3997036|5.4939723|Gorlooplaan
63|N619930352|51.4163097|5.4915084|Eindhoven, Kortonjolaan
63|N619930353|51.4195037|5.4920999|Winkelstraat
64|N619930364|51.4352549|5.4797060|Stadhuisplein
64|N619930371|51.4371848|5.4770853|Keizersgracht
64|N619930382|51.4295692|5.4862046|Parktheater
64|N619930384|51.4319423|5.4850601|P.C. Hooftlaan
64|N619930386|51.4323519|5.4842381|P.C. Hooftlaan
64|N619930387|51.4303777|5.4859845|Parktheater
64|N619930389|51.4261740|5.4894023|Heistraat
64|N619930390|51.4264925|5.4890213|Heistraat
64|N619930409|51.4400084|5.4752288|Witte Dame
63|N619930416|51.4205346|5.4953839|Eindhoven, Korianderstraat
63|N619930418|51.4229188|5.4937404|Eindhoven, Varenstraat
64|N619930419|51.4783696|5.6475539|Europaweg
64|N619930421|51.4785555|5.6485147|Europaweg
64|N619930422|51.4778052|5.6565548|Kasteeltraverse
64|N619930425|51.4775895|5.6564454|Kasteeltraverse
64|N619956639|51.4792910|5.4193651|Leemkuil
64|N619956642|51.4814925|5.4210833|Steenoven
64|N619956647|51.4758136|5.4293396|Rien van Bruggenpad
64|N619956655|51.4453457|5.4707854|Zernikestraat
64|N619956657|51.4572264|5.4591752|Minckelersplein
64|N619956659|51.4564019|5.4597701|Minckelersplein
64|N619956661|51.4505716|5.4656121|Gemmastraat
64|N619956663|51.4540170|5.4621558|Wattstraat
64|N619956665|51.4540415|5.4623443|Wattstraat
64|N619956667|51.4506427|5.4657947|Gemmastraat
64|N619956688|51.4453767|5.4709872|Zernikestraat
64|N619956690|51.4602930|5.4561593|Vredeoord
64|N619956692|51.4600492|5.4561045|Vredeoord
64|N619985387|51.5206966|5.5066984|Thorbeckelaan
64|N619997926|51.4345334|5.4841755|Bilderdijklaan
64|N619997928|51.4366730|5.4839604|Smalle Haven
63|N619997931|51.4257348|5.5024884|Eindhoven, Roothaanstraat
64|N619997934|51.4244272|5.5064736|Tivolilaan
63|N619997936|51.4285541|5.4974149|Eindhoven, Sint Jansweg
63|N619997941|51.4176836|5.5583538|Geldrop, Sint Annaziekenhuis
64|N620049748|51.4242775|5.4976189|Thomas à Kempislaan
64|N620049749|51.4214303|5.5022264|Lavendelstraat
64|N620049750|51.4188074|5.5063540|Hertensprong
64|N620049755|51.4183706|5.5151824|Bunderkensven
64|N620057225|51.4419674|5.4692134|Philips-stadion
64|N620057229|51.4414612|5.4704804|Philips-stadion
64|N620064825|51.4203428|5.4469745|Gagelbosch
64|N620064827|51.4267032|5.4574353|Donizettilaan
64|N620064830|51.4300656|5.4619549|Solmsweg
64|N620064831|51.4297809|5.4620719|Solmsweg
64|N620064832|51.4329456|5.4653846|Mecklenburgstraat
64|N620064833|51.4335324|5.4675864|Mecklenburgstraat
64|N620064834|51.4355490|5.4746860|Grote Berg
63|N620072862|51.3940218|5.3871407|Veldhoven, NH Koningshof Hotel
63|N620072866|51.4004820|5.3951745|Veldhoven, Locht
63|N620072879|51.4102208|5.4042793|Veldhoven, Abdijlaan
63|N620072882|51.4134534|5.4082456|Veldhoven, Burgemeester van Hoofflaan
64|N620072885|51.4178848|5.4089759|City Centrum
64|N620072888|51.4179860|5.4086714|City Centrum
64|N620072912|51.4229834|5.4307344|Cranendonck
64|N620072915|51.4230190|5.4305510|Cranendonck
64|N620072920|51.4238665|5.4532276|Grieglaan
64|N620103862|51.4224022|5.3923276|De Dom/Berg
64|N620103871|51.4224312|5.4063774|Heemweg/Centrum
64|N620103872|51.4221288|5.4063415|Heemweg/Centrum
63|N620103877|51.4247199|5.4170092|Veldhoven, Huize Sele
64|N620103878|51.4288861|5.4193451|Kruisstraat
64|N620103879|51.4288581|5.4191196|Kruisstraat
64|N620103889|51.4374781|5.4560207|Hastelweg
64|N620103890|51.4372961|5.4556220|Hastelweg
64|N620103891|51.4362378|5.4613611|Jozef Eliasweg
64|N620103892|51.4361463|5.4620495|Jozef Eliasweg
64|N620103894|51.4383834|5.4587496|Willem de Rijkelaan
64|N620114968|51.3884783|5.4459851|Bergstraat
64|N620114973|51.3882308|5.4503664|Eikenlaan
64|N620114975|51.3896545|5.4540129|Bosweg
64|N620114978|51.3937244|5.4685500|Raadhuisstraat
63|N620114980|51.4006553|5.4691512|Aalst, Spirealaan
64|N620114988|51.4166441|5.4648260|Locatellistraat/Professor Holstlaan
64|N620114990|51.4169885|5.4664996|Locatellistraat/Professor Holstlaan
64|N620114993|51.4172092|5.4731868|Genneper Parken
64|N620114997|51.4168778|5.4715219|Genneper Parken
63|N620114999|51.4170812|5.4787486|Eindhoven, Zwemcentrum Tongelreep
63|N620128425|51.4452213|5.4506343|Eindhoven, Cederlaan
64|N620134975|51.4075875|5.4247504|Ontginningsweg
64|N620134976|51.4116926|5.4312562|Ulenpas
64|N620134977|51.4116559|5.4314205|Ulenpas
64|N620134979|51.4155680|5.4399132|Oldengaarde
64|N620134980|51.4155605|5.4450941|Lichtenberg
64|N620134981|51.4173621|5.4458518|Roffart
64|N620134982|51.4178575|5.4458676|Roffart
64|N620134983|51.4196325|5.4446927|Kastelenplein (Oost)
64|N620134984|51.4197691|5.4495528|Palestrinastraat
64|N620134985|51.4197274|5.4533164|Verdistraat
64|N620134986|51.4200878|5.4576892|Reinkenstraat
64|N620134987|51.4191444|5.4620348|Nicolaistraat
64|N620134988|51.4221947|5.4644729|Sibeliuslaan
64|N620134989|51.4239714|5.4663081|Bayeuxlaan
64|N620134990|51.4234028|5.4668564|Bayeuxlaan
64|N620134991|51.4268967|5.4690656|Camphuysenstraat
64|N620134992|51.4308698|5.4718805|Rivierstraat
64|N620134993|51.4329536|5.4722082|Heilig Hartkerk
63|N620142264|51.4403051|5.4143308|Eindhoven, Grasrijk
63|N620153524|51.4093536|5.3904821|Veldhoven, Kometenlaan
64|N620153526|51.4179505|5.3864709|De Naaldenmaker
64|N620153528|51.4167283|5.4015131|Bossebaan
63|N620153532|51.4320424|5.4036949|Veldhoven, Polders
64|N620153533|51.4219558|5.4065007|Heemweg/Centrum
64|N620153534|51.4084838|5.4520081|HTC/Vijver
64|N620153535|51.4133747|5.4539900|HTC/Dommeldal
64|N620397296|51.4969034|5.3764410|Gruisheuvel
64|N620397299|51.5010726|5.3722904|Rendierhei
64|N620397302|51.4964306|5.3844416|Mecklenburgweg
64|N620397321|51.5042773|5.3712184|Dopvelpenpad
64|N620490533|51.4857039|5.6584184|Noordende
64|N620490534|51.4861794|5.6614860|Helmondselaan
64|N620490535|51.4865874|5.6615419|Helmondselaan
64|N620490537|51.4879100|5.6641900|Uiverlaan
64|N620490538|51.4882345|5.6654782|Uiverlaan
64|N620490540|51.4892388|5.6685093|Vondellaan
64|N620490541|51.4913382|5.6659105|Ruusbroeclaan
64|N620490542|51.4935121|5.6660693|Nachtegaallaan
64|N620490544|51.4969078|5.6645444|Triangelpad
64|N620490546|51.4988015|5.6615193|Openbare Basisschool
64|N620490547|51.5000503|5.6631093|Harmoniestraat
64|N620490549|51.4998247|5.6680849|Titaniastraat
64|N620490553|51.4972531|5.6695832|Jupiterlaan
64|N620490554|51.4985721|5.6698667|Sterrenlaan
64|N620734155|51.4315608|5.5016402|Otto Veniusweg
64|N620734160|51.4413548|5.6071713|Luchen
64|N620734163|51.4462118|5.6193894|Ellenaar
64|N620734190|51.3903628|5.7123689|Leeuwerikstraat
64|N620734196|51.3814292|5.7126397|Kerkstraat
63|N620734209|51.3865693|5.7136534|Someren, De Meer
63|N620734216|51.3871897|5.7190423|Someren, Varendonck College
64|N620734219|51.3987116|5.7365747|Heesakkerweg
64|N620734232|51.4572183|5.6913589|Varenschut
64|N620734233|51.4580315|5.6913086|Varenschut
64|N620734234|51.4570070|5.7012806|Peeleik
64|N620734235|51.4589399|5.7070558|Hertelaan
64|N620734276|51.4650866|5.6790511|Vossenbeemd
64|N620734278|51.4668454|5.6906609|Noorddijk
64|N620734280|51.4763315|5.6786316|Begoniastraat
64|N620734288|51.4774967|5.6718957|Azalealaan
64|N620734291|51.4773900|5.6719560|Azalealaan
64|N620734294|51.4753191|5.6822572|Trompstraat
64|N620734299|51.4747093|5.6868360|Van Speijklaan
64|N620734301|51.4775531|5.6835363|De Lier
64|N620734304|51.4793684|5.6826286|Straakvense Bosdijk
64|N620734313|51.4768154|5.6863216|Sportterrein Swift
64|N620734316|51.4600851|5.6968480|Rijtse Hoeve
64|N620734318|51.4632103|5.6972897|Rivierensingel
64|N620734320|51.4677621|5.6977423|Hunzestraat
64|N620734326|51.4677668|5.6974477|Hunzestraat
64|N620734331|51.4683998|5.7074884|Molenbeek
64|N620734335|51.4798383|5.6967675|Sallandhof
64|N620734342|51.4799636|5.6977495|Sallandhof
64|N620734345|51.4725509|5.7058961|Weg door Rijpel
64|N620734349|51.4725528|5.7062023|Weg door Rijpel
64|N620734353|51.4748127|5.7095553|Hollandhof
64|N620734360|51.4755336|5.7098966|Hollandhof
63|N620734373|51.4830748|5.6844952|Helmond, Fokkerlaan
64|N620734375|51.4941114|5.6692851|Nieuwveld
64|N620784881|51.4317379|5.4959637|Sint Jozephburch
64|N620784882|51.4316457|5.4967830|Sint Jozephburch
64|N620784884|51.4359926|5.6229118|Santheuvel
64|N620784885|51.4405105|5.6072565|Haakakker
64|N620784886|51.4384647|5.6121842|Molenkamp
64|N620784887|51.4405928|5.6167214|Kerkakkers
64|N620784888|51.4419359|5.6277445|Vesperstraat
64|N620784889|51.4456855|5.6279618|Marktstraat
64|N620784890|51.4615375|5.6385639|Walvisstraat
64|N620784891|51.4616099|5.6402735|Walvisstraat
64|N620959169|51.4874171|5.6741240|Sportcentrum De Braak
64|N620959172|51.4877750|5.6753971|Sportcentrum De Braak
64|N620959175|51.4880106|5.6961249|Coendersberglaan
64|N620959177|51.4879416|5.6992473|Coendersberglaan
64|N620959180|51.4967668|5.7231553|Besterd
64|N620959184|51.5010052|5.7320861|Helmondsestraat
64|N620959186|51.5039380|5.7445073|Centrum
64|N620959208|51.5309774|5.6287392|Pater Becanusstraat
64|N620959210|51.5288383|5.6316917|Dokter Timmerslaan
64|N620959213|51.5333615|5.6275603|Otterweg
64|N620959214|51.5336576|5.6340459|Gemeentehuis
63|N620959216|51.5467442|5.6766931|Gemert, West-Om/Heuvel
63|N620959217|51.5468370|5.6764861|Gemert, West-Om/Heuvel
64|N620959218|51.5487923|5.6833680|Heuvel
64|N620959220|51.5041479|5.7418324|Centrum
64|N620988830|51.5111801|5.6449417|Dorpsstraat
63|N620988831|51.5555085|5.6970405|Gemert, Burgemeester Rietmanstraat
64|N620988832|51.5585967|5.6956012|Lodderdijk
64|N620988834|51.5669847|5.7041933|Pelgrimsrust
64|N620988835|51.5733130|5.7092840|Handelseweg
63|N620988839|51.5781150|5.7134059|Handel, Café van Eldonk
64|N621444547|51.5297653|5.6376772|Brandstraat
64|N621491400|51.5272272|5.6364598|Lieshoutseweg
63|N621491414|51.5610228|5.6862335|Gemert, Pastoor Poellplein
64|N621491419|51.5774088|5.6904087|Verreheide
64|N621793812|51.3699521|5.2654626|De Hoeven
64|N621793814|51.3696284|5.2676897|De Hoeven
64|N621793825|51.3592459|5.3040353|Postelseweg
64|N621793827|51.3565332|5.3155798|Kapelweg
64|N621793830|51.3601618|5.3227300|Monsigneur de Haasstraat
64|N621793832|51.3599757|5.3229378|Monsigneur de Haasstraat
64|N621793834|51.3651640|5.3216694|Busstation Eersel
64|N621793836|51.3702772|5.3339900|De Hees
64|N621793838|51.3710228|5.3363181|De Hees
64|N621793843|51.3789391|5.3557468|Eindhovenseweg
63|N621793844|51.3873572|5.3788370|Veldhoven, Turfweg
63|N621793847|51.3865172|5.3775241|Veldhoven, Turfweg
63|N621793849|51.4003558|5.3978066|Veldhoven, Heerseweg
63|N621793851|51.4072745|5.4179618|Veldhoven, MMC Veldhoven Kempenbaan
64|N621793854|51.4117397|5.4222514|Veenstraat
64|N621793856|51.4124566|5.4228774|Veenstraat
63|N621793860|51.4163692|5.4248657|Veldhoven, Provincialeweg-Oost
64|N621793868|51.5026917|5.3934625|Koningin Julianaweg
64|N621793877|51.5003554|5.4145121|Wilhelminabrug
64|N621793885|51.4872612|5.4296044|Boschdijk/Steenoven
64|N621793888|51.4644196|5.4590308|Suyslaan
64|N621793890|51.4645921|5.4591312|Suyslaan
64|N621793914|51.5044780|5.3972713|Sportlaan
64|N621793916|51.5098728|5.3993240|Raadhuisstraat
64|N621907348|51.3562550|5.4301838|Jorisdal
64|N621907349|51.3605334|5.4277929|Koolzaadbeemd
64|N621907351|51.3566933|5.4489776|Tienendreef
64|N621907352|51.3563150|5.4484766|Tienendreef
64|N621907354|51.3490982|5.4550722|Dommelseweg
64|N621907355|51.3499227|5.4583062|Markt
64|N621907356|51.3520373|5.4517286|Dijkstraat
64|N621907358|51.3553940|5.4642894|Valkenierstraat
64|N621907359|51.3541702|5.4642630|Valkenierstraat
64|N621907360|51.3614741|5.4629511|Eindhovenseweg
64|N621907361|51.3627118|5.4637008|Eindhovenseweg
64|N621907362|51.3721824|5.4673505|Valkenswaardseweg
64|N621907364|51.3950484|5.4763126|Maarten Trompstraat
64|N621907365|51.3953808|5.4766276|Maarten Trompstraat
64|N621907366|51.4014408|5.4797279|Burgemeester Mollaan
64|N621907367|51.4185263|5.4840397|Kortonjo
64|N621907368|51.4182609|5.4838547|Kortonjo
64|N621907371|51.4230620|5.4852256|Boutenslaan
64|N621907372|51.4247310|5.4859515|Boutenslaan
64|N621907373|51.4262856|5.4862755|Looiakkerstraat
64|N621907374|51.4281502|5.4869354|Looiakkerstraat
64|N621992364|51.3493571|5.4348977|Bergstraat
64|N621992366|51.3500827|5.4354788|Bergstraat
64|N622089944|51.3951883|5.2672520|Valensplein
64|N622089950|51.4107024|5.2765415|Hoogeloonseweg
64|N622089956|51.3343340|5.3994654|Heuvel
64|N622089960|51.3635805|5.3822180|Walik
64|N622089963|51.3590509|5.4491143|Nieuw Waalreseweg
64|N622089967|51.3585010|5.4482089|Nieuw Waalreseweg
64|N622089970|51.3600003|5.4483411|Nieuw Waalreseweg
64|N622089972|51.3633528|5.4462260|Hazelaar
64|N622089974|51.3642957|5.4460973|Hazelaar
64|N622089975|51.3802550|5.4137198|Keersopperdreef
63|N622089991|51.4103462|5.4126030|Veldhoven, De Run 5300
63|N622089996|51.4101486|5.4127985|Veldhoven, De Run 5300
64|N622089999|51.3954407|5.4377524|Onze Lieve Vrouwedijk
64|N622090005|51.4205395|5.2929154|Jan Smuldersstraat
64|N622090010|51.4427832|5.3407696|Willibrordusstraat
64|N622090021|51.3610123|5.4539479|Geenhovensedreef
64|N622090024|51.3607982|5.4686901|Merendreef
64|N622090032|51.3613946|5.4666648|Merendreef
64|N622090035|51.3560064|5.4713711|De Smelen
64|N622129558|51.4152976|5.4977864|Floraplein
64|N622129559|51.4154525|5.4981427|Floraplein
64|N622129560|51.3500539|5.5438022|Valkenswaardseweg / A2
64|N622129561|51.3498973|5.5442682|Valkenswaardseweg / A2
63|N622129563|51.3494759|5.5526030|Leende, Dorpsstraat
25|N624279469|51.4587549|5.6102853|Wijkhuis 't Brandpunt
64|N628115057|51.4860673|5.4938901|Tempellaan
64|N628115060|51.4863250|5.4938020|Tempellaan
63|N628115061|51.5015333|5.4941867|Son, Ekkersrijt
64|N628115064|51.5102184|5.4928774|Raadhuisplein
63|N628115075|51.5606574|5.4626317|Sint-Oedenrode, Hertog Hendrikstraat
64|N628115078|51.5639350|5.4655338|Corridor
63|N628115083|51.5573498|5.4714606|Sint-Oedenrode, Diependaal
63|N628115087|51.5733229|5.4630141|Sint Oedenrode, Gerbrandystraat
64|N628115095|51.5746914|5.4750558|Alfred Nobelstraat
47|N641886365|51.3501827|5.4581073|Rabobank
84|N649499069|51.4491440|5.4744730|Ekoplaza
71|N649512173|51.4491826|5.4744369|De Groene Weg
22|N652803195|51.4189345|5.4416580|'t Slot
63|N654972720|51.4415010|5.4705087|Eindhoven, Philips-stadion
25|N662613233|51.4406914|5.4802906|Movies
22|N662613234|51.4407081|5.4803609|Da Verdi
25|N662613235|51.4409831|5.4810000|The Trafalgar Pub
22|N662613237|51.4413735|5.4801772|De Vrienden
22|N662613339|51.4415867|5.4832344|Effenaar
22|N666351593|51.4767281|5.3777304|Rib- & Steakhouse The Longhorn
8|N726511719|51.4607170|5.4704880|Kraamzorg Homecare
23|N726521708|51.4668300|5.4686140|Snackbar Happy Eater
22|N726580601|51.4308075|5.5422427|Café De Muis
22|N736217951|51.4746623|5.4672221|Sun On
73|N754247847|51.4893157|5.6689672|Lets Ruilwinkel
8|N765570008|51.4788562|5.4282721|Huisartsenpraktijk Acht
14|N767505236|51.4743763|5.5515334|Dieren Kliniek Nuenen
84|N792274227|51.4185265|5.4079806|Jumbo
84|N792681620|51.4119274|5.4093833|Jumbo
47|N873885422|51.5117510|5.3966730|Rabobank
22|N876479786|51.4474029|5.4755783|Sri Ganesh
22|N876479788|51.4461005|5.4753838|Surabaya
22|N876479790|51.4459928|5.4753430|Gaziantep ALTINŞİŞ Grill
22|N876479798|51.4473563|5.4752259|Zizo
23|N876479800|51.4472740|5.4755832|French tacos
22|N945325367|51.4648897|5.5043929|Eckart
23|N945471491|51.4361183|5.4767509|Ali Baba Eindhoven
29|N674691937|51.4373639|5.4755335|L'Avenue Vin & Cuisine
26|N674694560|51.4382162|5.4759234|Bastani
84|N689033007|51.4830359|5.4495412|Jumbo
23|N689618990|51.5060962|5.4919323|Parapetto
22|N690141785|51.4939432|5.4342272|Restaurant Stranders
23|N692975604|51.4433638|5.4796855|Smullers
65|N693085424|51.4202890|5.5502017|Geldrop
23|N701441532|51.5711745|5.3707866|De Ploeg
8|N701441550|51.5701017|5.3719466|Medisch Centrum
23|N703192285|51.4434114|5.4796719|Burger King
23|N703192852|51.4434599|5.4789906|The Döner Company
10|N703511277|51.4764613|5.4769975|Apotheek Jansen
84|N986834371|51.4053081|5.7446408|PLUS
59|N987429863|51.4714013|5.7025144|VEKA sporthal
65|N1029949653|51.4429638|5.4673760|Eindhoven Stadion
63|N1030089996|51.4680011|5.6312797|Helmond 't Hout
63|N1030090343|51.4705467|5.7016730|Helmond Brouwhuis
63|N1031072946|51.4206444|5.5499198|Geldrop
63|N1035578394|51.4759505|5.6621843|Helmond, Station
63|N1035578397|51.4759911|5.6621308|Helmond, Station
22|N1038467890|51.4404917|5.4397612|Centro Español
22|N1041149865|51.4271765|5.4801714|Thym
63|N1064744757|51.4401644|5.4349641|Eindhoven, Bredalaan
32|N1161565957|51.4370340|5.4777406|LAB-1
22|N1234762836|51.3809977|5.4234008|De Volmolen
23|N1251729085|51.4600929|5.4884461|Cassandra
3|N1251729087|51.4709359|5.4963157|Kinderdagverblijf Billies
23|N1259331706|51.4690424|5.7030986|Restaria Brouwhuis
63|N1263569895|51.4601413|5.4826745|Eindhoven, Drosserstraat
0|N1280214700|51.3953766|5.4918637|Christoffelschool
3|N1280214729|51.3964397|5.4863050|De Pracht
18|N1280221802|51.4432268|5.4608070|Panta Rhei
23|N1315429233|51.4314248|5.4695121|Cafetaria Manders
73|N1315430224|51.4315586|5.4696570|De vershoek
26|N1315930000|51.4326072|5.3954973|IJssalon San Marco
22|N1332121251|51.4311787|5.4109327|Jan's Polder
61|N1335990688|51.3664098|5.4534329|De Wedert
25|N1345799183|51.3506798|5.4587298|Café de Bel
22|N1345799186|51.3511240|5.4591359|De Heerlijkheid Grandcafe
22|N1345799189|51.3511423|5.4589925|Peking Osaka
29|N1345799212|51.3508954|5.4588588|Eetcafé de Sleutel
29|N1345799233|51.3505629|5.4585855|Barcode
22|N1347029953|51.5074905|5.3683076|De Buffel
23|N1347124981|51.5010632|5.3731026|Cafetaria De Heivelden
0|N1347124983|51.5021758|5.3754249|De Klimboom
23|N1347276069|51.4746777|5.4674243|Domino's
70|N1347327307|51.3985514|5.2656520|Bakkerij Jansen
70|N1347329107|51.3950605|5.2679801|Waterschoot
22|N1348044136|51.5122012|5.3921639|Ambacht
26|N1348044161|51.5118054|5.3904853|IJssalon La Toscana
70|N1348044165|51.5115679|5.3905473|Godfried de Vocht
84|N1357162226|51.4682235|5.4740767|Albert Heijn XL
63|N1361026567|51.4282423|5.4458375|Eindhoven, Beemdstraat/Hurksestraat
22|N1368793360|51.4347093|5.4838060|Dijk 9
16|N1396024286|51.5784760|5.4474310|PV De Vredesduif
3|N1396048998|51.5687848|5.4623011|Dommeltoren
0|N1396049009|51.5688421|5.4611505|Odaschool
0|N1397756883|51.5516241|5.4872377|Sint-Anthoniussschool Nijnsel
59|N1397763138|51.5542885|5.4832774|vv Nijnsel
59|N1397763152|51.5544655|5.4852279|TV Nijnsel
20|N1403513898|51.4209084|5.4041785|de Bibliotheek Veldhoven
64|N1406767915|51.3393122|5.4125361|Loveren
84|N1411656505|51.5652483|5.4636592|ALDI
22|N1417378690|51.4153522|5.4073698|La Toscana Veldhoven
7|N1423726547|51.4133303|5.4157075|Meermond
1|N1436232368|51.4333201|5.4030327|Klokje Rond
63|N1445699012|51.4229790|5.5103992|Eindhoven, Meerbergsven
64|N1466087428|51.4237053|5.4120079|Heuvelstraat
23|N1468410794|51.4286056|5.4653977|New York Pizza
3|N1468433475|51.4318336|5.4593615|De Bengelberg
84|N1468433482|51.4228964|5.4612230|Lidl
64|N1470193088|51.4246729|5.5363849|Schaarland
63|N1476475870|51.4281522|5.4868996|Eindhoven, Looiakkerstraat
71|N1488749753|51.4582623|5.4825429|Topslager Halal
23|N1488749754|51.4583110|5.4825607|Cafetaria Oude Gracht
22|N1492756878|51.4694473|5.4771863|La Place
1|N1492768696|51.4662192|5.4688982|de Kinderkamer
63|N1518800884|51.4599208|5.6311348|Helmond, Sint Antoniusweg
63|N1527144267|51.4198740|5.5506337|Geldrop
